,datetime,symbol,open,high,low,close,volume,RSI,EMA_26,EMA_200,MACD,Position
20,2005-02-11 09:15:00,NSE:RELIANCE,89.57241202,90.88130198,89.41600234,90.1239611,33786434.97542442,61.650484096162636,86.98784169753293,82.76798113109666,1.0022920735963368,Hold
21,2005-02-14 09:15:00,NSE:RELIANCE,90.86484128,91.08710204,88.71628217,89.490092,23350941.87304844,58.91238944375969,87.17319357178975,82.83486780640914,1.0477030037811659,Hold
22,2005-02-15 09:15:00,NSE:RELIANCE,89.50656094,89.50656094,88.16474132,88.77391112,20523561.60463794,55.891957130745496,87.29176524202755,82.89396276475333,1.0142104942247698,Hold
23,2005-02-16 09:15:00,NSE:RELIANCE,88.74921182,89.54772096,87.6049619,88.09065167,21803930.58547776,53.095135245178604,87.35094201446995,82.9456711120692,0.9219069423589303,Hold
24,2005-02-17 09:15:00,NSE:RELIANCE,88.24706135,88.53518142,87.28392041,88.22236205,20443386.69691934,53.57737633599822,87.41549164673144,82.9981754995113,0.8495900936622292,Hold
25,2005-02-18 09:15:00,NSE:RELIANCE,88.24706135,89.36661198,87.44032186,87.95071092,26322272.54395368,52.3811925720142,87.45513751882541,83.04745445891915,0.7615794799692281,Hold
26,2005-02-21 09:15:00,NSE:RELIANCE,87.95894128,88.70805181,87.52264188,88.00010129,20361997.01787164,52.58845283059161,87.49550520557908,83.0967345268901,0.6878862995548474,Hold
27,2005-02-22 09:15:00,NSE:RELIANCE,87.91778126,89.12788227,87.59673155,88.83153184,25857622.5105844,56.05587501964499,87.59447014146211,83.15379718672204,0.6886352613435207,Hold
28,2005-02-23 09:15:00,NSE:RELIANCE,88.85623114,90.55202191,88.85623114,90.27213219,33824700.27229012,61.332656972241686,87.79281547839085,83.22462639073476,0.7962940455216057,Hold
29,2005-02-24 09:15:00,NSE:RELIANCE,90.60141227,91.12826204,89.82760244,90.05810179,30193141.38403529,60.17651285072307,87.96061446443598,83.29262117082695,0.8544938696437896,Hold
30,2005-02-25 09:15:00,NSE:RELIANCE,90.55202191,90.70020123,88.60927108,88.9303208,24195815.3324166,54.361561212967146,88.03244456336665,83.34871768455007,0.8003887654700748,Hold
31,2005-02-28 09:15:00,NSE:RELIANCE,88.93855116,92.1984223,88.22236205,91.58102216,46044085.07140542,63.330561935033735,88.29530216311727,83.43063116191773,0.9603294474368909,Hold
32,2005-03-01 09:15:00,NSE:RELIANCE,91.78682221,91.78682221,89.64650168,90.14865216,29605799.44642994,56.83108608802036,88.43258734807155,83.49747714199815,0.9604320393204375,Hold
33,2005-03-02 09:15:00,NSE:RELIANCE,90.05810179,90.87307163,89.65473204,90.49440118,31559759.12923907,57.95282614322307,88.58531429858476,83.56709827670463,0.9771484415161495,Hold
34,2005-03-03 09:15:00,NSE:RELIANCE,90.58495156,92.6100224,90.58495156,91.96792295,39415685.31433487,62.433120143483286,88.83587790239329,83.6506885719613,1.096655639230562,Hold
35,2005-03-04 09:15:00,NSE:RELIANCE,92.12433264,94.40460213,92.12433264,94.18233314,52906935.6949865,67.9585716210229,89.2319116236975,83.75548105522536,1.3544372407534553,Hold
36,2005-03-07 09:15:00,NSE:RELIANCE,91.40815176,97.21171316,91.40815176,96.62724267,44042141.92109803,72.72802529129723,89.77971392342361,83.88355828522312,1.7360032188041146,Hold
37,2005-03-08 09:15:00,NSE:RELIANCE,96.94005381,97.73856294,95.85343283,97.31872425,43992336.29660616,73.91084690841198,90.33815913279965,84.01724152865373,2.0703283337007434,Hold
38,2005-03-09 09:15:00,NSE:RELIANCE,97.97728441,98.90750393,96.15801361,96.78364412,46262136.52497352,71.33266240872388,90.81560246518485,84.14427041015966,2.265986024930868,Hold
39,2005-03-10 09:15:00,NSE:RELIANCE,96.78364412,96.78364412,96.78364412,96.78364412,0.0,71.33266240872388,91.25767962480079,84.27003532269539,2.3934558852971293,Hold
40,2005-03-11 09:15:00,NSE:RELIANCE,98.12546374,98.91573428,96.39674332,96.80011307,35897100.15968357,71.36831320240877,91.6682302503711,84.39471271321584,2.467363345865607,Hold
41,2005-03-14 09:15:00,NSE:RELIANCE,96.69309375,97.45044287,94.84089329,95.32658306,21465009.38466722,63.73147531473654,91.93921934738064,84.50348754253707,2.3796033971273403,Hold
42,2005-03-15 09:15:00,NSE:RELIANCE,95.4912231,96.16624397,93.71311232,93.98476344,30400867.28130628,57.67884018306161,92.09074113201912,84.59782859624318,2.1766878733337904,Hold
43,2005-03-16 09:15:00,NSE:RELIANCE,94.0176931,95.12901336,93.44968331,94.55277323,25970596.24418793,59.435094316910586,92.2731138800177,84.69688277170344,2.038214236819371,Hold
44,2005-03-17 09:15:00,NSE:RELIANCE,94.55277323,94.55277323,94.55277323,94.55277323,0.0,59.435094316910586,92.44197753557195,84.79495133347754,1.9064959832901849,Hold
45,2005-03-18 09:15:00,NSE:RELIANCE,92.1984223,94.48692215,91.3999214,94.14940348,29169696.5392938,57.47085531301697,92.5684535314555,84.88803045931358,1.7493938275816845,Hold
46,2005-03-21 09:15:00,NSE:RELIANCE,94.33874282,94.96437333,91.86914222,92.14903194,16591346.81243831,48.84902791116966,92.53738526542176,84.96027923026568,1.4467981829943142,Hold
47,2005-03-22 09:15:00,NSE:RELIANCE,92.05024298,92.29720304,89.08672226,89.67943134,28960148.48502924,40.7259031046851,92.32568497464977,85.00723596767598,0.9962289186253628,Hold
48,2005-03-23 09:15:00,NSE:RELIANCE,89.56418167,93.82836199,88.79037183,91.00478202,82848619.4139043,45.923084539054166,92.22784031134239,85.06691304282349,0.7375917552750337,Hold
49,2005-03-24 09:15:00,NSE:RELIANCE,91.3752221,93.41676189,91.3752221,92.1984223,49014808.35664616,50.16142547495792,92.2256611993911,85.13787333393967,0.6217693646698024,Hold
50,2005-03-28 09:15:00,NSE:RELIANCE,92.52770238,94.38813319,92.44538236,93.20272325,24523196.20560098,53.46609877737421,92.29803616610288,85.21812059678604,0.6040548111794237,Hold
51,2005-03-29 09:15:00,NSE:RELIANCE,93.35090258,93.49908191,89.74528242,90.41208116,28983229.14028154,44.613782612737104,92.15833579528044,85.26980179642001,0.36067674857382315,Hold
52,2005-03-30 09:15:00,NSE:RELIANCE,90.22274182,91.32583174,88.75744218,89.42424092,35162163.50559622,41.96507694765384,91.95581024896337,85.3111394991422,0.08708358352869539,Hold
53,2005-03-31 09:15:00,NSE:RELIANCE,89.74528242,91.11180134,89.490092,89.9016921,38296273.53459683,43.70473333271897,91.80365334904016,85.35681663944925,-0.0901751677007212,Sell
54,2005-04-01 09:15:00,NSE:RELIANCE,91.70450218,93.28504328,90.20628111,92.95576319,30538743.82715573,53.33981450419651,91.88899481874088,85.43242804791244,0.01560413316171605,Hold
55,2005-04-04 09:15:00,NSE:RELIANCE,93.35090258,93.60609299,92.05024298,93.02985286,20947516.7984834,53.54752362621539,91.97350282179711,85.50802431469938,0.10421211596663227,Hold
56,2005-04-05 09:15:00,NSE:RELIANCE,93.17803219,93.81189305,91.1364924,91.5480925,23661315.94762582,48.862716535646115,91.94199094610843,85.56812449564765,0.054243616614741086,Hold
57,2005-04-06 09:15:00,NSE:RELIANCE,91.86914222,94.32228211,91.86914222,94.10824347,26686096.55701017,56.02186567481897,92.10245409602632,85.65310080385017,0.21870491397021397,Hold
58,2005-04-07 09:15:00,NSE:RELIANCE,94.32228211,94.98084227,92.7828928,93.09571217,22178687.54049585,52.86936344625913,92.17602876817251,85.72715663833922,0.26429226643993786,Hold
59,2005-04-08 09:15:00,NSE:RELIANCE,93.35090258,93.51554262,91.11180134,91.67980288,20407550.94271177,48.739018959752286,92.13927129497455,85.78638694920151,0.1840469466205974,Hold
60,2005-04-11 09:15:00,NSE:RELIANCE,91.67980288,91.67980288,91.67980288,91.67980288,0.0,48.739018959752286,92.10523659756903,85.84502790373682,0.1190792807037866,Hold
61,2005-04-12 09:15:00,NSE:RELIANCE,90.25567148,90.9389227,89.72882171,90.3379915,20236268.1853129,44.88504100486341,91.97432955330466,85.88973400917227,-0.0402174255353458,Sell
62,2005-04-13 09:15:00,NSE:RELIANCE,90.71666194,91.01301237,89.39954162,89.81937208,12572275.87021015,43.45479055969696,91.8147030738006,85.92883488549892,-0.20593556876502817,Sell
63,2005-04-15 09:15:00,NSE:RELIANCE,89.54772096,89.54772096,86.60889131,87.2180611,23766393.66759037,37.0735787710741,91.4742110757413,85.94166300703624,-0.5409368637881187,Sell
64,2005-04-18 09:15:00,NSE:RELIANCE,86.76530099,86.76530099,84.78962051,85.37409101,27068142.14000267,33.336503647819214,91.02235033013083,85.93601552447866,-0.9443350723243071,Hold
65,2005-04-19 09:15:00,NSE:RELIANCE,86.27138087,87.34154113,84.29570039,84.62498047,21977642.88553476,31.928441710820426,90.54847108123225,85.92297039955848,-1.3093842523190347,Hold
66,2005-04-20 09:15:00,NSE:RELIANCE,85.05304128,87.58027083,84.80608122,87.26745146,26366611.69746476,41.340583340045065,90.30543259077061,85.9363483205579,-1.3696742801517274,Sell
67,2005-04-21 09:15:00,NSE:RELIANCE,86.92994103,89.89346174,86.43602091,89.38308092,36973994.94290412,47.588862281079116,90.2371102447876,85.97064416731851,-1.2325330711870066,Sell
68,2005-04-22 09:15:00,NSE:RELIANCE,90.05810179,90.51909225,88.279991,90.1404218,33818626.41564475,49.656171248557364,90.2299481377663,86.01213449202181,-1.0506256370273377,Sell
69,2005-04-25 09:15:00,NSE:RELIANCE,89.72882171,90.35445221,88.83153184,90.00871142,21033765.56284735,49.29202840649509,90.21356023274657,86.05190142662856,-0.9066394367366826,Sell
70,2005-04-26 09:15:00,NSE:RELIANCE,89.23490159,90.66727158,89.08672226,90.08280109,23516758.15946647,49.51629886730329,90.2038743703209,86.09200988099046,-0.7775873752356119,Sell
71,2005-04-27 09:15:00,NSE:RELIANCE,91.3752221,92.11610228,87.80253159,88.74098147,81364776.23544526,45.584142437013256,90.0955119332601,86.11836780724926,-0.7746565574186945,Sell
72,2005-04-28 09:15:00,NSE:RELIANCE,88.87269186,90.55202191,87.81076195,89.53948237,45624381.57721173,48.21935713824511,90.05432455820379,86.15240874817215,-0.699834260184133,Sell
73,2005-04-29 09:15:00,NSE:RELIANCE,90.58495156,90.58495156,86.45248162,86.93817138,22852885.62812971,41.21666650649755,89.82349839685536,86.16022728182217,-0.8407494708387304,Sell
74,2005-05-02 09:15:00,NSE:RELIANCE,87.17690109,88.16474132,86.37840019,87.89308197,18659495.00018001,44.408269299311286,89.68050458745866,86.17746961702792,-0.8653967315984374,Sell
75,2005-05-03 09:15:00,NSE:RELIANCE,87.75314123,89.39954162,86.52657128,89.06203119,20980923.01003283,48.12156162296258,89.63469174320247,86.20617172223163,-0.7815956820899714,Sell
76,2005-05-04 09:15:00,NSE:RELIANCE,89.23490159,89.72882171,88.41170138,89.12788227,12742951.24194449,48.33093981579532,89.59715030074302,86.2352434689756,-0.7017794382632161,Sell
77,2005-05-05 09:15:00,NSE:RELIANCE,89.35838162,90.1239611,88.77391112,89.09496085,10550288.99297311,48.22614797545469,89.55995108216946,86.26369836828927,-0.6338740677634718,Sell
78,2005-05-06 09:15:00,NSE:RELIANCE,88.9056215,90.63434192,88.9056215,90.40384257,28157184.63651397,52.6242458501051,89.6224615627495,86.30489383298291,-0.46903600132905865,Sell
79,2005-05-09 09:15:00,NSE:RELIANCE,90.42854187,91.36699175,89.9263914,91.11180134,19223148.89686848,54.857961199431806,89.73278302773103,86.35272375842587,-0.2780688849906454,Sell
80,2005-05-10 09:15:00,NSE:RELIANCE,91.16942205,91.49870213,89.42424092,89.60534168,13804053.99788716,49.508770761024905,89.7233429278991,86.38508811585447,-0.2454553178880019,Sell
81,2005-05-11 09:15:00,NSE:RELIANCE,89.23490159,90.13219145,88.84800079,89.31722161,19003275.28630682,48.53401611243479,89.69325986731398,86.41426357350767,-0.24009010345844217,Sell
82,2005-05-12 09:15:00,NSE:RELIANCE,88.8891608,89.13612086,88.02480059,88.74921182,22408886.70735461,46.5866756606274,89.62333038232777,86.43749688939316,-0.27846184060383905,Sell
83,2005-05-13 09:15:00,NSE:RELIANCE,88.65866144,88.74098147,87.91778126,88.28822136,10776843.84584466,45.00830459950372,89.5244334177109,86.45591205825492,-0.3421259808675785,Sell
84,2005-05-16 09:15:00,NSE:RELIANCE,88.49402141,89.50656094,88.49402141,88.94678151,14655001.3139007,47.73267322528235,89.48164438751009,86.48069682891905,-0.33557170864266084,Sell
85,2005-05-17 09:15:00,NSE:RELIANCE,89.23490159,89.5147913,86.42779056,86.59243059,21899897.52047428,40.08674841585375,89.26762855065749,86.48180860763627,-0.51442388546198,Sell
86,2005-05-18 09:15:00,NSE:RELIANCE,86.59243059,86.59243059,86.59243059,86.59243059,0.0,40.08674841585374,89.06946573875693,86.48290932387869,-0.6486878543607304,Sell
87,2005-05-19 09:15:00,NSE:RELIANCE,87.42386115,88.08242131,86.04912011,86.32077124,18398926.55009448,39.24549487802879,88.86585873884901,86.48129600961124,-0.7681587997445405,Hold
88,2005-05-20 09:15:00,NSE:RELIANCE,86.43602091,86.74884028,84.88840124,85.68691038,25725212.43571578,37.27963875218635,88.63038108263798,86.47339167498825,-0.9035718449341914,Hold
89,2005-05-23 09:15:00,NSE:RELIANCE,86.27138087,87.74491087,85.94210079,87.44856044,12459302.13660663,45.45696968876853,88.54283881281295,86.48309484677941,-0.8588370824482041,Sell
90,2005-05-24 09:15:00,NSE:RELIANCE,87.77784053,88.20590134,86.69944168,87.42386115,22259469.83387901,45.36765993097831,88.45995157853051,86.49245570551793,-0.8159714759141821,Sell
91,2005-05-25 09:15:00,NSE:RELIANCE,86.92994103,87.91778126,86.51834093,87.36624043,24484323.52307076,45.14482396419113,88.37893593789862,86.5011500808859,-0.7776850156848099,Sell
92,2005-05-26 09:15:00,NSE:RELIANCE,87.42386115,87.83546125,86.69121132,87.32508042,47190829.20604752,44.974885982570626,88.30087256620243,86.50934839271788,-0.7421094135599731,Sell
93,2005-05-27 09:15:00,NSE:RELIANCE,87.32508042,87.32508042,87.32508042,87.32508042,0.0,44.974885982570626,88.22859166648374,86.51746512930775,-0.7057797034785835,Sell
94,2005-05-30 09:15:00,NSE:RELIANCE,87.50618117,88.03303094,86.43602091,86.73237133,13860540.86468891,42.314715904098925,88.11776053044791,86.5196034994639,-0.7165548186743109,Sell
95,2005-05-31 09:15:00,NSE:RELIANCE,86.76530099,88.55988072,86.33724018,88.08242131,32928199.03143645,49.62372241692912,88.11514281041474,86.53515392543939,-0.609134698914005,Sell
96,2005-06-01 09:15:00,NSE:RELIANCE,88.57634143,89.59711132,88.24706135,89.07026155,26762627.15074156,54.19682024247054,88.18589234668032,86.56037887692756,-0.4392298600258471,Sell
97,2005-06-02 09:15:00,NSE:RELIANCE,89.56418167,89.77821207,87.0204914,87.23452181,23256797.09504549,45.864431675008134,88.11542045507437,86.56708676680887,-0.447548841751356,Sell
98,2005-06-03 09:15:00,NSE:RELIANCE,87.23452181,87.23452181,87.23452181,87.23452181,0.0,45.86443167500814,88.05016870358737,86.57372791151724,-0.44896629077558714,Sell
99,2005-06-06 09:15:00,NSE:RELIANCE,91.21058206,93.20272325,90.38738186,90.93069235,38019305.6715689,60.16542378292791,88.26354082554387,86.61708079150215,-0.15010919162619984,Sell
100,2005-06-07 09:15:00,NSE:RELIANCE,90.88130198,91.50693249,89.72882171,90.19804253,25574580.79091108,56.953725540849334,88.40683724809618,86.6527122515867,0.027303754449533812,Hold
101,2005-06-08 09:15:00,NSE:RELIANCE,90.76605231,92.1984223,90.55202191,91.94323189,31441926.31031928,62.138358176629026,88.66879240675573,86.70535423803858,0.3052087323214181,Hold
102,2005-06-09 09:15:00,NSE:RELIANCE,92.33013269,92.81582246,91.65511182,92.04201262,24590616.01436437,62.414301192347295,88.91866057069974,86.75845531646605,0.5273423346732216,Hold
103,2005-06-10 09:15:00,NSE:RELIANCE,92.36306234,93.74604197,92.36306234,93.27681292,38327857.58915268,65.7724853394698,89.24148667064792,86.8233145961032,0.7938716215907391,Hold
104,2005-06-13 09:15:00,NSE:RELIANCE,93.27681292,93.27681292,93.27681292,93.27681292,0.0,65.7724853394698,89.54039972615547,86.88752850977382,0.9936438934310843,Hold
105,2005-06-14 09:15:00,NSE:RELIANCE,94.00946274,94.6680229,92.98869285,94.51161322,20111146.73841869,68.9861927088009,89.90863776273655,86.96339004917905,1.2373396415290046,Hold
106,2005-06-15 09:15:00,NSE:RELIANCE,93.47438261,94.99730298,93.47438261,94.65979254,21073853.01670666,69.3580048418308,90.26057515364495,87.03997116849071,1.425989194579742,Hold
107,2005-06-16 09:15:00,NSE:RELIANCE,94.99730298,97.9608237,94.83266294,97.17878351,49973262.93528238,74.87287165275384,90.77303503189347,87.14085487338134,1.7584861104505052,Hold
108,2005-06-17 09:15:00,NSE:RELIANCE,97.1376235,99.69777447,96.14978326,98.8251839,54838422.10820779,77.69809902240127,91.36949050360506,87.25711685374571,2.130286447609066,Hold
109,2005-06-20 09:15:00,NSE:RELIANCE,102.90002489,106.30807536,101.47588525,103.80554511,146382374.69559532,83.67699225830063,92.29067973370839,87.42177783141989,2.7946000111651017,Hold
110,2005-06-21 09:15:00,NSE:RELIANCE,104.05250517,106.68674581,102.24146473,106.38216503,100071647.31745899,85.79825654288238,93.33449345935962,87.61043840055999,3.488768637071786,Hold
111,2005-06-22 09:15:00,NSE:RELIANCE,105.86354561,108.66242628,105.69890557,107.76513642,77968275.59936547,86.79052177776165,94.4034299749626,87.81098265945988,4.103197402017813,Hold
112,2005-06-23 09:15:00,NSE:RELIANCE,107.7075157,107.84745645,106.4727154,107.11480662,38940709.7246685,83.824579869943,95.34501343015056,88.00306050981351,4.485949214986718,Hold
113,2005-06-24 09:15:00,NSE:RELIANCE,106.85138585,108.41546622,105.87177597,107.78160537,39156331.63557842,84.41275350043671,96.266242462732,88.1998619512084,4.7878959862303105,Hold
114,2005-06-27 09:15:00,NSE:RELIANCE,106.68674581,111.13202688,106.2339857,106.79376513,75569102.22445223,79.78421806396375,97.0460589566037,88.38487591318643,4.891098981749025,Hold
115,2005-06-28 09:15:00,NSE:RELIANCE,110.30882669,110.30882669,103.25400427,103.64913543,60808415.80492243,67.15977469370533,97.53517573241083,88.53675909245821,4.665363358503015,Hold
116,2005-06-29 09:15:00,NSE:RELIANCE,104.38178525,106.52210577,104.16775485,105.67420627,53641872.34907386,70.40718332610525,98.13806688334337,88.70728095492132,4.596882542814498,Hold
117,2005-06-30 09:15:00,NSE:RELIANCE,106.68674581,107.53464531,104.81808465,105.78945595,43704435.49161658,70.58545287704871,98.70483644383646,88.8772528454196,4.5000370629125115,Hold
118,2005-07-01 09:15:00,NSE:RELIANCE,105.78945595,105.78945595,105.78945595,105.78945595,0.0,70.58545287704871,99.22962307392264,89.04553347332588,4.372878501018789,Hold
119,2005-07-04 09:15:00,NSE:RELIANCE,105.69890557,106.93370587,105.20498545,106.09404496,23171155.71634606,71.11872767065175,99.73809876918763,89.21517040354153,4.247717172685881,Hold
120,2005-07-05 09:15:00,NSE:RELIANCE,106.02818565,106.68674581,104.78515499,105.04857577,28550163.1614681,66.65205500581554,100.13146743591447,89.37271672559585,4.017850017978503,Hold
121,2005-07-06 09:15:00,NSE:RELIANCE,104.93332609,106.52210577,104.93332609,106.22575534,20392366.30109839,69.01204027560917,100.58289616955044,89.54040865210733,3.885873266820539,Hold
122,2005-07-07 09:15:00,NSE:RELIANCE,105.60012484,105.60012484,100.31517462,101.0807541,53059996.88244932,51.76829710190526,100.61977453476892,89.65523796004656,3.327761772929591,Hold
123,2005-07-08 09:15:00,NSE:RELIANCE,103.39394501,103.39394501,101.25362449,102.12621506,33655847.05754938,54.26879417827982,100.73136272182307,89.77932728442421,2.9359703169987483,Hold
124,2005-07-11 09:15:00,NSE:RELIANCE,101.77224391,104.71106533,101.77224391,104.36532454,25047370.0340947,59.153122110891466,101.00054507872507,89.92446158547472,2.774171267970317,Hold
125,2005-07-12 09:15:00,NSE:RELIANCE,104.36532454,104.36532454,104.36532454,104.36532454,0.0,59.153122110891466,101.24978800178248,90.06815176412671,2.615791143882845,Hold
126,2005-07-13 09:15:00,NSE:RELIANCE,105.36962549,105.60012484,103.57504576,103.87963478,16637508.12294296,57.60534670347399,101.44459146683563,90.20557945582694,2.4231500841119527,Hold
127,2005-07-14 09:15:00,NSE:RELIANCE,103.99488445,106.49740647,102.25792544,105.61658555,51176493.93672625,61.486465148020585,101.75362806558854,90.35892280004757,2.3831664082901796,Hold
128,2005-07-15 09:15:00,NSE:RELIANCE,105.86354561,110.30882669,105.86354561,109.75728584,43118915.7110048,68.8156199419931,102.34649160443384,90.55194133775854,2.6549938488481644,Hold
129,2005-07-18 09:15:00,NSE:RELIANCE,109.81490657,110.77804751,108.36607586,108.95877671,47614784.39989295,66.1993357462727,102.83629050114244,90.7350939285271,2.7740089916346307,Hold
130,2005-07-19 09:15:00,NSE:RELIANCE,109.32098645,110.60517711,108.84352704,109.42800576,32120376.09760487,66.99345842903128,103.32456570550227,90.92109305122833,2.873073213001419,Hold
131,2005-07-20 09:15:00,NSE:RELIANCE,109.65026652,112.4491472,109.65026652,111.80704776,35385681.4301451,70.74618389246861,103.95289770953913,91.12891349609173,3.1077271845793746,Hold
132,2005-07-21 09:15:00,NSE:RELIANCE,111.29666693,112.99245769,110.415846,111.66710701,30201644.78333877,70.24028953305385,104.52432062068438,91.33327363055848,3.244993829723583,Hold
133,2005-07-22 09:15:00,NSE:RELIANCE,111.95522708,113.83212683,111.6506463,113.52753782,23242219.83909665,73.00410220165857,105.19122559841146,91.55411208020466,3.463969370395276,Hold
134,2005-07-25 09:15:00,NSE:RELIANCE,113.83212683,114.54007736,112.71256797,113.19825774,33437188.21831677,71.73427900015874,105.78433909038098,91.76947671363546,3.569788612455497,Hold
135,2005-07-26 09:15:00,NSE:RELIANCE,112.77842728,113.99676687,111.98815674,113.79096682,26769915.77871597,72.65624509744055,106.37742262590831,91.9885960181764,3.6592957103379433,Hold
136,2005-07-27 09:15:00,NSE:RELIANCE,114.01322758,116.05476736,113.50284675,115.05868854,45928681.79514377,74.56705944589937,107.02047936028548,92.21814917759752,3.788849776538271,Hold
137,2005-07-29 09:15:00,NSE:RELIANCE,114.9187478,117.20724765,114.0955476,115.79956872,46245129.72636653,75.63851185141868,107.67078227581989,92.45279016806919,3.9062760276463564,Hold
138,2005-08-01 09:15:00,NSE:RELIANCE,115.741948,116.87796757,114.67178774,116.52398819,27065105.21168002,76.67331137742758,108.32657530649989,92.69230457624761,4.011549133356169,Hold
139,2005-08-02 09:15:00,NSE:RELIANCE,117.20724765,122.89555938,117.05906832,122.07235918,55226541.54784568,82.72555675546658,109.34478151935176,92.98464342802625,4.490917495911063,Hold
140,2005-08-03 09:15:00,NSE:RELIANCE,125.09350062,125.10996956,117.0014476,117.63530846,158748139.4398636,67.61671742735217,109.95889462606644,93.22992367710062,4.461359688386722,Hold
141,2005-08-04 09:15:00,NSE:RELIANCE,118.04690855,124.41024939,118.04690855,120.05551869,87865625.00296347,70.75431072157996,110.70679270487634,93.49684502051255,4.58042535966095,Hold
142,2005-08-05 09:15:00,NSE:RELIANCE,120.18722908,121.81716876,118.92772948,119.4875089,48831377.88595658,69.06305615019006,111.35721612673734,93.75545859145272,4.576200527871123,Hold
143,2005-08-08 09:15:00,NSE:RELIANCE,123.44710021,131.54739183,116.41696887,117.10845868,67511523.99873076,62.3415563337394,111.78323409364569,93.98782675153777,4.33095825717686,Hold
144,2005-08-09 09:15:00,NSE:RELIANCE,117.55298843,119.33109922,115.67608869,116.50752748,54076760.4848809,60.73366853420984,112.13318175189416,94.21190337570157,4.041523695724919,Hold
145,2005-08-10 09:15:00,NSE:RELIANCE,118.49143831,118.97712808,116.7627179,118.4502783,44354945.53833358,63.96908657831718,112.60111482953162,94.45308123564483,3.9236787492229723,Hold
