close,MACD,MACDandSIG,RSI,Bollinger,Fibonacci,Percent
10.3125,-0.18101440585730622,-0.0009580601532541699,-33.91543510176212,0.0,1,-0.010101010424242385
10.20833333,-0.1690170533143931,0.003679764129886326,-34.6208877346397,0.0,1,0.020816367680266623
10.42083375,-0.13122525426673803,0.013823854392513796,-26.969091374264938,0.0,1,-0.03538588455074432
10.05208333,-0.1321231185540146,0.004308663368412402,-30.38833813791845,0.0,1,-0.00518134682037108
10.0,-0.12590206831815287,0.0035099045347580515,-30.83487241037983,0.0,1,0.06666666700000001
10.66666667,-0.056744148340376555,0.02422260817084479,-11.061685243660705,0.0,1,0.0019531246868895735
10.6875,-0.015700398489789436,0.02175545267381064,-10.547427245743329,0.0,1,-0.01559454222222223
10.52083333,-0.007759046190345842,0.009898934991084747,-13.295211026645724,0.0,1,-0.019801979887462018
10.3125,-0.02050289369142888,-0.0009483041699994317,-16.532612271912882,0.0,1,0.04121216193939392
10.73750042,0.010250458698982001,0.009935016073470485,-5.4474199003122195,0.0,1,-0.02211878097416642
10.5,0.004981228335939392,0.0015552619034759586,-9.624380432895613,0.0,1,-0.007936507619047628
10.41666667,-0.005012933373576445,-0.0028129666020132935,-11.048111227136594,0.0,1,-0.020000000633599968
10.20833333,-0.026953381447203384,-0.008251138225213412,-14.52308883143482,0.0,1,-0.0040816320013328244
10.16666667,-0.039149712030082995,-0.006815822936031009,-15.21274255070351,0.0,1,-0.024590163926363928
9.91666667,-0.06281873465234966,-0.010161615186099225,-19.20382639709009,0.0,1,0.008403361005578702
10.0,-0.062473907242454274,-0.0032722625920679482,-16.383078532896015,0.0,1,0.0
10.0,-0.05709533460063554,0.0007021033499169313,-16.383078532896008,0.0,1,-0.012499999999999956
9.875,-0.060064770396339284,-0.0007557774819289403,-18.742445095514675,0.0,1,0.10506324860759508
10.91249958,0.02991420757217078,0.02974106682886038,8.26839061601894,-0.013808831453463455,1,0.023291372259553356
11.16666667,0.0935914367587447,0.031139432005144768,12.300543686189833,-0.10852187798079882,1,-0.038992575212240976
10.73124958,0.08134600745546905,0.0062980009006230325,2.622510908216235,0.0,1,-0.009900951348482234
10.625,0.059590327182542424,-0.005152559790767869,0.49569994622041946,0.0,1,0.0
10.625,0.043746626447534354,-0.0069987535085919775,0.49569994622041946,0.0,1,-0.021568627764705806
10.39583333,0.013082001376067964,-0.012554459526686122,-4.410664438716758,0.0,1,0.021643247141208244
10.62083292,0.01540948789232921,-0.00340899100347496,0.8039629973780578,0.0,1,-0.01726163299817729
10.4375,1.1363826098786944e-05,-0.006269038356568462,-3.2522107760805383,0.0,1,-0.0019960076646706737
10.41666667,-0.009424756025858017,-0.00523505273617509,-3.7187623448026415,0.0,1,0.0
10.41666667,-0.013357419616347954,-0.003055905442221677,-3.7187623448026343,0.0,1,0.0
10.41666667,-0.014210633110231186,-0.0013030396453683028,-3.7187623448026272,0.0,1,-0.008000000637439886
10.33333333,-0.02039746543131926,-0.002496623988818794,-6.1215868743651285,0.0,1,0.008064516776794983
10.41666667,-0.014846647805919488,0.0010180645455269942,-3.06069814021879,0.0,1,-0.005999999998079986
10.35416667,-0.016042351676061273,-5.921310820493006e-05,-5.101353070927331,0.0,1,0.008651870580715704
10.44374958,-0.007838098471459887,0.0027150133654654865,-1.5333596667914122,0.0,1,-0.022541353390053254
10.20833333,-0.022700817829871767,-0.004049235330982132,-9.239994414183819,0.0,1,0.032653061888213264
10.54166667,-0.0004626643565881494,0.0060629727141004956,2.6141528184836034,0.0,1,0.01363640252533238
10.68541708,0.022674168576434894,0.009733268549041182,6.760135303725399,0.0,1,0.013842814828150862
10.83333333,0.04467942516157741,0.010579508378061236,10.692209735584754,0.0,1,-0.030769230471005993
10.5,0.024180990524017787,-0.003306308753166131,-0.564187772678153,0.0,1,-0.02777777809523807
10.20833333,-0.012388865171763186,-0.0132920548163157,-8.116427136612984,0.0,1,0.02979591870360676
10.5125,-0.004294165088673196,-0.001732451577741904,0.6239936796910044,0.0,1,-0.028933809274672928
10.20833333,-0.025236190456405794,-0.007558158981824832,-6.6243234719708255,0.0,1,-0.020408162945439456
10.0,-0.05096529810223771,-0.011095755542552252,-10.886328798965117,0.05149408171338443,1,0.008333332999999943
10.08333333,-0.05263829958330035,-0.004256252341204962,-8.33866742369819,0.0,1,0.00041326512410355676
10.08750042,-0.048741017858557,-0.00011965687215387266,-8.203353789337974,0.0,1,-0.02932676457821648
9.79166667,-0.06738343800797253,-0.006254025673856467,-14.667758942363477,0.07185579735510927,1,-0.0029787237436668113
9.7625,-0.07351991741535002,-0.004130168360411315,-15.256410686700328,0.004118704912565718,1,0.02432778489116516
10.0,-0.05066983066775954,0.006239972795726391,-6.708334239124277,0.0,1,-0.05312499999999998
9.46875,-0.07929313473831812,-0.007461110424944059,-17.340977013235204,0.10936355680486898,1,0.044004400792079235
9.88541667,-0.05227480304540322,0.0065190737559902776,-5.468740489848983,0.0,1,-0.04109589039710149
9.47916667,-0.06826357027849639,-0.0031565644923676334,-12.60994311334673,0.0,1,-0.03296703295544012
9.16666667,-0.09661098970516768,-0.01050132797301298,-17.11699003503807,0.07965985807625664,1,-0.022727273446280893
8.95833333,-0.12009489527640582,-0.011328411181417045,-19.812433935764652,0.08566386159200157,1,0.01395348837728494
9.08333333,-0.11141227345565774,-0.0008819297868896542,-16.195062878500643,0.0,1,-0.013761467894958357
8.95833333,-0.10820327309064659,0.0007756901927071652,-18.03535856274837,0.0,1,-0.07999999928558132
